state,year,governor_party,lower_chamber_majority_party,upper_chamber_majority_party,rep_trifecta,source,source_url
OH,2009,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2010,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2015,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2016,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2017,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2019,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2020,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OH,2021,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2004,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2005,Democratic,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2006,Democratic,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2007,Democratic,Republican,Split,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2008,Democratic,Republican,Split,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2009,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2010,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2015,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2016,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2017,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2019,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2020,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OK,2021,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2004,Democratic,Republican,Split,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2005,Democratic,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2006,Democratic,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2007,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2008,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2009,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2010,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2011,Democratic,Split,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2012,Democratic,Split,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2013,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2014,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2015,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2016,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2017,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2018,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2019,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2020,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
OR,2021,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2004,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2005,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2006,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2007,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2008,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2009,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2010,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2015,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2016,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2017,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2018,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2019,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2020,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
PA,2021,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2004,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2005,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2006,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2007,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2008,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2009,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2010,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2011,Independent,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2012,Independent,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2013,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2014,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2015,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2016,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2017,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2018,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2019,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2020,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
RI,2021,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2004,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2005,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2006,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2007,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2008,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2009,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2010,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2015,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2016,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2017,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2019,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2020,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SC,2021,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2004,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2005,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2006,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2007,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2008,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2009,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2010,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2015,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2016,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2017,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2019,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2020,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
SD,2021,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2004,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2005,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2006,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2007,Democratic,Democratic,Split,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2008,Democratic,Democratic,Split,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2009,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2010,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2015,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2016,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2017,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2019,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2020,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TN,2021,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2004,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2005,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2006,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2007,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2008,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2009,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2010,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2015,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2016,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2017,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2019,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2020,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
TX,2021,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2004,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2005,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2006,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2007,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2008,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2009,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2010,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2011,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2014,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2015,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2016,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2017,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2018,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2019,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2020,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
UT,2021,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2004,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2005,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2006,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2007,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2008,Democratic,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2009,Democratic,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2010,Republican,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2011,Republican,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2012,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2013,Republican,Republican,Republican,1,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2014,Democratic,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2015,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2016,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2017,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2018,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2019,Democratic,Republican,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2020,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VA,2021,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2004,Republican,Republican,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2005,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2006,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2007,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2008,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2009,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2010,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2011,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2012,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2013,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2014,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2015,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2016,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2017,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2018,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2019,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2020,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
VT,2021,Republican,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2004,Democratic,Democratic,Republican,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2005,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
WA,2006,Democratic,Democratic,Democratic,0,Ballotpedia_component_history_retrieved_2026-08-23,https://ballotpedia.org/State_government_trifectas
